customer_id,product_id,interaction
A39EZGVE8HIESM,B00152VJUW,4
A165BG06BUQVPV,B0020MM61W,3
ABQVDKWU40G0V,B0020MM61W,3
AF1H4YRBRMBB9,B0020MM61W,1
A499SAZFBK49V,B0020MM61W,4
A1ZUDQY12FP6QI,B003CEA88U,4
A3315AAN855HYG,B003CEA88U,5
A3TFFHF6I9OD02,B000Q97ZS0,3
A3GRPCW9DG427Z,B000Q97ZS0,3
AYOMAHLWRQHUG,B000Q97ZS0,3
A1BPL1U71YBU1W,B000Q97ZS0,5
A2USMIT2CSA08,B00115RF7O,3
A1F3Q9PUFR5761,B00115RF7O,5
A5O8VQWAE4FBU,B001CEWDHG,5
A3NKXXXZCM6LGO,B001GCVJF6,4
AZ4EUUJVC8358,B0018HH444,3
A19UTUEBWKIZFT,B000O2O87U,5
A1CLE8JPZ5JTCV,B000O2O87U,2
A3LW1UTCWTBY3C,B00171ETM6,5
A2T4RPHVVIO0BV,B00171ETM6,5
A1HEC6K4A223XB,B0002260L4,5
A281NPSIMI1C2R,B0002260L4,5
A3R9H6OKZHHRJD,B0002260L4,5
ASTESGGHN21C9,B0002260L4,2
A1KG0Y7058SVK5,B0000531WM,5
AH7FWHWAXMBPG,B000NIAAMC,5
A1VYGNSSRDSHZQ,B000CED0VK,5
A1HQ56HXZQJ1WU,B000CED0VK,4
AYRIV3QMRXT1O,B000CED0VK,5
A34EQAIKKUWYYW,B000CED0VK,4
A2OF39RWPPJNTR,B000CED0VK,5
A8T6DPNZ7T0VX,B000O01CJO,5
A27DNSEA1L04L2,B000O01CJO,5
AYRIV3QMRXT1O,B000O01CJO,4
A28IBOLVCSQRLQ,B000WZP3WI,4
A3R9H6OKZHHRJD,B000WZP3WI,3
A3TJFW5DVVE2YL,B000XTCFOC,5
AALXXONHUS375,B001U5B5HQ,5
A1645OHG1L9K34,B001E765R0,4
ADS5APY1NKTL4,B001E765R0,5
AMSKX3RQ8LHZ6,B001E765R0,3
A31Z79VICOFHJD,B0000VC1YC,5
A65JUQGWK4WPP,B0000VC1YC,5
AEMSGB00FL3YO,B001ET7MJI,5
A3N4CUW4UYC9I3,B001ET7MJI,5
AX5Y4X8GRVS6V,B001ET7MJI,5
A3A582ZMCKUYBI,B001ET7MJI,4
A3W4VE2L5G4HN6,B001ET77NY,4
A3NK6P0QFDUZL2,B001ET77NY,5
AWK6QDG3E77EJ,B001ET77NY,5
A3HLUZYBO1S49X,B001ET77NY,4
A3LAYCTGSO1IQR,B001ET77NY,5
A2PNOU7NXB1JE4,B001ET77NY,5
A122SFGLAHQLSJ,B001ET77NY,5
A2TBB743O1S7DR,B001ET77NY,5
A2E3WMF9RWW2X2,B001ET77NY,5
A37MH7ICH80QOX,B001ET77NY,4
A14HUUH6ZAXQ2,B001ET77NY,5
A2TKE1KA3RQX98,B001ET77NY,5
A1YLLARX683DKC,B000GCXSHO,5
A3M174IC0VXOS2,B0000535U2,4
A3JS331R4TEBB8,B0000535U2,5
A1C80VYQMM3FQB,B001CWF2US,5
A2MRD9OMI3U2BP,B000R810A4,5
A1RRMZKOMZ2M7J,B000C1ZDTU,3
A281NPSIMI1C2R,B000C1ZDTU,5
A276FG0XPT31AC,B000C1ZDTU,5
AWGD8WG6ZFM83,B000C1ZDTU,5
A1ZM7EDUG22QXI,B000C1ZDTU,5
A274NIJWOQWE30,B000C1ZDTU,5
A3M174IC0VXOS2,B000C1ZDTU,4
A1QFQ5M8PY65NK,B000C1ZDTU,5
ANTWLVOKZFISX,B000C1ZDTU,5
A1T61QP7QHYBRQ,B000C1ZDTU,3
A3E02KBFI21TY0,B000C1ZDTU,5
A1BHCE2409B5QF,B000C1ZDTU,4
A1RHVEZJA30HGW,B000C1ZDTU,5
A35BXRP0S6J5RX,B000C1ZDTU,5
AN42BIYOEOFLB,B000VOMZOY,1
A2X9PEXA90O7ZU,B000VOMZOY,4
AOF5LPPFGS9LJ,B000VNIZGM,5
AO6QD7BREJGZ0,B000Z91JAQ,5
A2D0M86MMZREM,B000Z91JAQ,3
AAO1GG47I67R9,B000Z91JAQ,4
A19UTUEBWKIZFT,B000Z91JAQ,5
A3MW6AIZWLJCOO,B000Z91JAQ,5
A3CZKG1DZV98ZW,B000Z91JAQ,4
A2Z99UFI919U35,B000Z91JAQ,5
A39UBYQNXDHXE3,B000Z91JAQ,3
A1Y765I59I0ZTE,B002D48QR0,5
A30YEJEKR5CQTZ,B002D48QR0,3
A2IKX7H2PLHULP,B002D48QR0,4
A3E5V5TSTAY3R9,B000FBF5BI,4
ATGQFZZ3E4QRN,B000FBF5BI,1
AZ9JPUSCI0V49,B000FBF5BI,3
A1M8GI6U267IRE,B000FBF5BI,4
A18S2VGUH9SCV5,B000FBF5BI,5
A10IHU4CK45H21,B000127UVY,5
A3E5V5TSTAY3R9,B000127UVY,5
A2IBM7PRYOAE0N,B000127UVY,5
A7M2PR1AN8MQR,B000127UVY,5
A1RRMZKOMZ2M7J,B0009OAIQI,4
A2AKESMBTW76AU,B0009OAIQI,5
AT8MONN9BAYJS,B0009OAIQI,5
A2J1MM9A9F9LX9,B0009OAIQI,5
A2AMFW65LLALFI,B0009OAIQI,5
A1RMGYW191ATEU,B0009OAIQI,2
A1HOPKK8E3MIX6,B0009OAIQI,5
AL4R7S0YP7MJR,B0009OAIQI,5
A18YRSWGVSOVOZ,B0009OAIQI,3
A34KGD6ZYDDVT0,B000HLH79E,3
A2O0KK1CZNAQO7,B000RO6ZDA,3
A19VGGE3VLMW7P,B000RO6ZDA,4
A132ETQPMHQ585,B000RO6ZDA,5
A2J0C6R7VT8YYS,B000RO6ZDA,4
A20VAHDMLHVWG1,B003AKHQG8,5
A391OOGZ9TPB5,B003AKHQG8,5
A1L1OD2V298YMX,B003AKHQG8,5
A216IDOSTSO8OO,B003AKHQG8,5
A2C3PLXFWB4WTS,B003AKHQG8,5
AYAY7A5R7RH9Q,B003AKHQG8,5
A3AYSYSLHU26U9,B003AKHQG8,5
A3CK0SW0H2HGWX,B000UPOBRI,3
AOF5LPPFGS9LJ,B000UPOBRI,5
AZTZ7SIIRXLXE,B000UPOBRI,1
A2P5L20OUZ39TA,B002NGMEVC,4
A1APT9S64ARZYX,B002NGMEVC,5
A1LHCUV1YEFCDV,B002NGMEVC,4
ARXL1MF07FKY3,B002NGMEVC,5
A23355NW4K0V8M,B001C6KMYU,5
A2KZ38JZXZNHDQ,B001C6KMYU,5
AI4YSOGQGYCLH,B0009OAIMW,5
A2W9VGCIJQG0NI,B0009MHJS0,5
ARVD852Y0IZVL,B0009MHJS0,1
A2S83REJR973X7,B0009MHJS0,1
A4L7YHAXVLJVD,B0009MHJS0,5
A2LWUWT4UWX0L2,B0009MHJS0,5
AO0QQNXPTDMZU,B0009MHJS0,5
A1BYTWGKRF0LGJ,B0009MHJS0,1
A17BKWISY8YNOY,B0009MHJS0,4
AO6QD7BREJGZ0,B0009MHJS0,4
A1QV5IH6HDRN0L,B0009MHJS0,3
A276D8BJF36A0L,B0009MHJS0,3
A55OWI53KJ4KZ,B0009MHJS0,5
A1PL7QILVQV3IF,B0009MHJS0,5
A1T0UERVEUPYSK,B000GR0PUM,5
A1P1O16N3ROSUY,B000VT2GYS,2
A38FT1Q27V3XBV,B000VT2GYS,5
A3E5OEACLIHLVU,B000MC5US8,5
A16TRVMQLPVBR,B000MC5US8,5
AAREGDM3FULZW,B000MC5US8,5
A2P1QBUQO3S2G1,B000P8DLF8,4
A1ZM7EDUG22QXI,B000P8DLF8,4
A1W31W7O8D5EW,B000P8DLF8,5
A3QNV9LUNM589P,B000P8DLF8,5
A2RME4353Y911C,B000FLPHL6,5
AWVI5DKA3PR08,B0035LT8WM,5
AMSKX3RQ8LHZ6,B0035LT8WM,5
A179INDOUL5QY3,B0035LT8WM,3
AKI2YIJV3VHQI,B002HWS7RM,5
A1HBTW5M7ZZ9PT,B002HWS7RM,5
A3KQHBGTTSWTZ6,B002HWS7RM,5
A2GJX2KCUSR0EI,B002HWS7RM,5
AIBDCIWC061A,B002HWS7RM,5
A1H0W7S2H5HC04,B002HWS7RM,5
A39LRXD7THXB4B,B002HWS7RM,5
A27DNSEA1L04L2,B002HWS7RM,3
A2WQNM3SUHEUV2,B002HWS7RM,5
A1PK9JYJF5Y2V6,B002HWS7RM,5
A3FHLZQQ94VH84,B002HWS7RM,5
A137GVYB96VNX3,B002HWS7RM,5
A33PYDS5IBQD7N,B002HWS7RM,5
A6URLRH7KLZNW,B002HWS7RM,5
A1047EDJ84IMAS,B002HWS7RM,4
A1VR3AUXR1950S,B002HWS7RM,5
A160VWZVLL6O8G,B002HWS7RM,5
A2YR4BUFGLAXOH,B002XQ1SXW,3
A1QAPTV4YS16N9,B002DMK0LW,2
AFDUGXMDORZHT,B002DMK0LW,3
ADYBD3WMDGODK,B002DMK0LW,1
A38JIIHRVTSNYV,B001E96OX8,5
A1ZPD53DH9LFVF,B001E96OX8,5
A12PH6L5QSVTYN,B001DQEGPA,1
A3R3C28NJOLQL,B001DQEGPA,5
A1MI1I73Z5J9MI,B001DQEGPA,3
A4OU7GRF8W0Y8,B000H3EOLG,5
A8QRRT4CU1A7P,B000H3EOLG,4
ACZ94JB8BFMJ9,B000H3EOLG,5
A1DY7I9QE1RCCY,B000H3EOLG,5
ABPNZ9RKXOP0E,B000H3EOLG,5
A3L9VCA591DGDQ,B000H3EOLG,1
AT8X4IMSGRPKV,B000H3EOLG,1
A1U2HFSCT74J1R,B000H3EOLG,5
A2WUMZ4XTOYVG2,B000H3EOLG,5
A1EVKLAVP1K37I,B000H3EOLG,5
A222W9OFZ65R5U,B000K7JLGM,5
A2OIMJEGOCTQ87,B000K7JLGM,5
A1X1CEGHTHMBL1,B000C1UFDE,5
A3Q7SFSS99ELLM,B000C1UFDE,5
A3FWVV13DJELLV,B002MO780W,4
A1IHK8GL1ESOND,B002MO780W,5
A2OCDK0BOW6UCY,B002MO780W,4
A2TXMYYGSZCSZ1,B002MO780W,5
A1W415JP5WEAJK,B002MO780W,5
A1ZKGSDVP057L9,B002MO780W,2
A1UQBFCERIP7VJ,B002MO780W,4
A2V55J9CCQCOG0,B002MO780W,5
A35LT14WG5BX0T,B002MO780W,5
A2R1HUYHXV7H18,B002MO780W,5
A1ZGHA3IJV01BK,B002MO780W,4
A5GPH59NDWJRB,B002MO780W,4
A2P739KOM4U5JB,B002MO780W,3
A2WZNM833CJH82,B002MO780W,4
A2SQJPUCZNHMZE,B002MO780W,5
A29313797NGT9L,B002MO780W,4
A100WO06OQR8BQ,B002MO780W,2
ACJT8MUC0LRF0,B002MO780W,4
ALNFHVS3SC4FV,B002MO780W,4
A2JOBUCXKEXYY8,B0002Z8QG8,4
A3RLFUK2L89G9C,B0002Z8QG8,3
A203XXX3CYJJB5,B0002Z8QG8,5
A2UQYZCO6C3IU2,B0002Z8QG8,5
A3696U2FH87COL,B000V4PSDY,5
ASSHPKQBFZPB5,B001EWF2F6,4
A2V9DTXTQ5YIMK,B000PXYCHE,4
A352V92Q09UZC9,B0038U4TQU,1
A39BE6TWU7IGWH,B0038U4TQU,5
A30XWP2S70WEQT,B0038U4TQU,2
A2CCYTJQNBHFA0,B0038U4TQU,1
A1PK9JYJF5Y2V6,B0038U4TQU,5
ABP8YFA9UVPQH,B0038U4TQU,3
A1M04H40ZVGWVG,B001BBSK5Y,5
A4UWNRY0WWECK,B000VZS3VW,5
AHI62FCXVMG22,B000EGMHSI,4
A3LMILRM9OC3SA,B0018ZMU04,2
A2FWDBKX76ILA7,B0018ZMU04,5
A2WQDYM0QCAADO,B0018ZMU04,5
A216T6LG9IKBDA,B0006IHDQ0,5
A3R3C28NJOLQL,B0006IHDQ0,5
A3G4MUZMQH8NNQ,B0006IHDQ0,4
A281NPSIMI1C2R,B000EX5JO0,5
A2USMIT2CSA08,B000EX5JO0,1
A2YIJ1YMG58QON,B000EX5JO0,5
A2I0HOY7DY69CA,B000EX5JO0,1
A3RRNV5GDJ4SLW,B000EX5JO0,5
A3OSSZXMJ7FPEU,B000EX5JO0,5
A2AEQSSI637PJ0,B000EX5JO0,5
A3QHDQK0S9JC2M,B000EX5JO0,4
A1I2M9BG7J3BRF,B000EX5JO0,5
AQH7ESURW5W55,B000EX5JO0,5
AI45IA9VYM9EL,B000O8R4CA,5
A35XCDCJI7WT4L,B000O8R4CA,3
A35N0PR2D2QFK7,B000O8R4CA,4
A28120FIE5BP3K,B000P276WS,2
A383XURHVF8ON6,B000P276WS,5
A10UHQH1YL5Q6B,B000P276WS,4
A37EOLAE5SITDL,B000PHP86E,4
AV6823XS14U41,B000PHP86E,2
A3CWHVN8RWP717,B000P9RQTO,4
AM8J1UVGVYAL4,B001ECQ4YO,5
A5BJMAHZWGJ7N,B001ECQ4YO,4
A1UQBFCERIP7VJ,B001ECQ4YO,5
A1JMR1N9NBYJ1X,B001ECQ4YO,5
A34W7QA4J5UTOR,B001ECQ4YO,4
A1FWFCJU2G7TRA,B001ECQ4YO,4
AKMEY1BSHSDG7,B001ECQ4YO,5
A3OO4WIO4SKD55,B001ECQ4YO,5
A2P739KOM4U5JB,B001ECQ4YO,5
A2SQJPUCZNHMZE,B001ECQ4YO,5
AOTMP0OKJOUWI,B001ECQ4YO,5
A29313797NGT9L,B001ECQ4YO,4
ADS5APY1NKTL4,B001ECQ4YO,5
ALNFHVS3SC4FV,B001ECQ4YO,5
AEL6CQNQXONBX,B001ECQ4YO,5
A1X3ESYZ79H59E,B001ECQ4YO,5
A1IHK8GL1ESOND,B001ECQ4YO,5
A230XWVFWO4I8X,B001ECQ4YO,5
ACR4HKUT808U1,B001ECQ4YO,5
A16YU3GRGCD95S,B001ECQ4YO,5
A1ODOGXEYECQQ8,B0013UAPVK,4
A1051DBTLWP5A2,B0013UAPVK,4
ASSHPKQBFZPB5,B0013UAPVK,5
AY12DBB0U420B,B0013UAPVK,5
ABDR6IJ93HFIO,B0013UAPVK,5
A1DWXFYHXJLBMX,B0013UAPVK,5
A158CH42BGFN68,B0013UAPVK,5
A3L9VCA591DGDQ,B0013UAPVK,5
A1B0R9I86NKVTH,B0013UAPVK,5
A3H7NPNDMGLOU4,B0013UAPVK,5
A1EKPNO3QI2Y3F,B003FXE6VI,5
A3CG93783LP0FO,B003FXE6VI,5
A3QNV9LUNM589P,B003FXE6VI,5
A1QTICTBQKS6I6,B003FXE6VI,5
A2ZJF26DWW28MO,B003FXE6VI,5
A3CRYCM9RET3P1,B003FXE6VI,5
A176MY89Y44PWX,B003FXE6VI,4
A225UWT247BBBH,B003FXE6VI,5
AWXV15G9ZNXG1,B003GMS8NK,5
A2WA05GLJ27H5R,B000H3EO34,3
A2N2O466IM4FCL,B000H3EO34,5
A1DL8JAQ4UE2M7,B000H3EO34,5
A2J58ARKUZ99YA,B000H3EO34,5
A13EW5BAP1LSFQ,B000H3EO34,4
A2D2XIBCEH941F,B000H3EO34,5
A2DAI8CEW40QHG,B000H3EO34,3
A1XOVR4ONAUEJ8,B000H3EO34,2
A2YFVFXAM8WV9T,B000H3EO34,5
A3NS41RDG6L7ZG,B000H3EO34,5
A3THPAVDFULCMM,B000T5KATM,5
A1O4F81GWJE9HL,B000T5KATM,2
AW6J9IILGOZY3,B001544IQW,4
A1IL9Z9SOZ2JX6,B001544IQW,5
ADLVFFE4VBT8,B001544IQW,5
A18NQ4APOLHFTS,B001544IQW,3
A19AZMPE5ICZ9,B003C268NQ,5
A2PATWWZAXHQYA,B001ET78RE,3
AA0YPCLUF78B4,B001ET78RE,4
AYD5G172A3CDP,B000GG193K,1
A2H7GVXG28DU3,B000GG193K,5
A3AGVZC564PM6D,B000GG193K,4
A2OMZ8QPFZQBO4,B000GG13TU,4
A1S2IRG0BDFBFR,B000GG13TU,5
A19XAL6OXGM67A,B000QE6U54,4
A1A31FTEQDJULZ,B000QE6U54,5
A1WX42M589VAMQ,B000QE6U54,1
A1HG82U7GY9531,B000QE6U54,2
A39650P2CZUUC9,B000QE6U54,5
AUBKXJYRKGOF4,B000QE6U54,5
A3PE1N4QQXR33D,B001P93MLE,1
AXMJ7BYYBVCEG,B001P60R0Q,4
A1M3J7OJLMLFNX,B001P60R0Q,1
A1DQHS7MOVYYYA,B001P60R0Q,3
A3T0KYNBXCMN07,B000E7YL1I,5
A1HFSY6W8LJNJM,B000X1YING,3
A3IR8KHXQNV81,B000X1YING,5
A7T2VY28U2IDB,B000X1YING,4
A2CP7HZDAHM8J9,B000X1YING,1
A2MUGFV2TDQ47K,B000X1YING,5
A1M1Y5UGONAW06,B000X1YING,5
A18HIYY2HJF08Z,B000X1YING,5
A3DVYC3WFZ07ET,B000X1YING,5
AZIJ44I4NIO5M,B000W0YAOA,5
AV5QKR5O2XE1I,B000W0YAOA,5
AL5TT5U0GQHZ5,B000W0YAOA,5
AENH50GW3OKDA,B000W0YAOA,4
AE7V92R2LVEJF,B000W0YAOA,3
ARIDDYTQ1ND1N,B000W0YAOA,5
A29RASV3VZKNND,B000W0YAOA,5
A1SKIRTN29C123,B000W0YAOA,5
A1K4AIPL0NFAGF,B000W0YAOA,5
A5C2PJ2RFO4WS,B000W0YAOA,4
AEY9R59KIYLA3,B002B9DWBC,4
A2ILV6IPPW6W7I,B002B9DWBC,5
A2XNJJ9TF70P4J,B002B9DWBC,1
A1QODTC5RECB18,B002B9DWBC,5
A2Q9KC6JXDG5JA,B002B9DWBC,5
A3CG93783LP0FO,B002B9DWBC,4
A3VY4ZUG02YK5I,B002B9DWBC,3
A2VAWEULL019JO,B002B9DWBC,5
A3CQ6DAU7A8F5Y,B002B9DWBC,3
A1SH9CRV5U9JCF,B002B9DWBC,3
AJH7WDSIVHBAI,B002B9DWBC,2
AEWYUPCNDV7HY,B002B9DWBC,5
A3F4C09LC2C0DT,B002B9DWBC,4
ACZ94JB8BFMJ9,B002B9DWBC,4
AYRFF08N8GZKF,B0006Q232Q,5
A17IS2KTMUBJ52,B000YTA4TO,4
A1LLVNWLFQV9PN,B000YTA4TO,5
A2S7YBFPZX1IGQ,B000YG82HI,5
A2X0X13NTPOZN1,B000YG82HI,5
A3F0C4XCPAQYF6,B000YG82HI,5
A38VDDNZ7A3QM0,B000YG82HI,5
A281NPSIMI1C2R,B000YG82HI,5
A3GPAR4H5Y5OU8,B000YG82HI,2
AP5AOYHQT3AQ7,B000YG82HI,2
ANBJXONZERFE,B000YG82HI,5
A1OTNDXSL5V0DA,B000YG82HI,5
AA0YPCLUF78B4,B000YG82HI,5
A1NS6FXIU7BYLC,B000YG82HI,2
A2ZP67T3H29FIE,B000YG82HI,1
A1BM7SFYKDAHPQ,B000YG82HI,5
APYKGTU0LFICH,B0006GZCVK,1
A2KJ9AUZEG5PM6,B0006GZCVK,5
ACVDLMGR3BKBY,B0006GZCVK,5
A2V5R832QCSOMX,B0006GZCVK,5
ALYQKDP5UBDPF,B0006GZCVK,5
A3RRNV5GDJ4SLW,B0006GZCVK,1
A2LBN99KCBHEDR,B0006GZCVK,4
A36WGHR8TO5DKT,B0006GZCVK,5
A1JLBNDDAJB4OP,B0006GZCVK,5
AW2YH1Q4CLB6V,B0006GZCVK,4
AA1JJNJ5VYI97,B0006GZCVK,5
A2JOBUCXKEXYY8,B0006GZCVK,3
A195KGTKPYJK22,B0006GZCVK,5
A1U05KV1GPB9EX,B0006GZCVK,4
A2TPH171QFO6ZH,B001KYW7KQ,5
A1KXONFPU2XQ5K,B001KYW7KQ,3
A2MUGFV2TDQ47K,B001KYW7KQ,5
ALNAXN9SFT7BB,B001KYW7KQ,5
A32WT1ZEE4QGZB,B001LZFUX0,5
A312RDWQYLAG7S,B0036FTF5W,4
A303MV3CB9IMJA,B001E96P1E,5
A36737X1HKU0FQ,B001ECHLBY,3
A1XGFW5016CGQI,B001ECHLBY,5
A2Q9KC6JXDG5JA,B001ECHLBY,4
A1WE8KTC20NY65,B001ECHLBY,3
A3SUH4HE6Y4VLW,B001E76B0G,5
A27XX2C054UJ9U,B001RMP7M6,5
A3JD13BMG9N33C,B001RMP7M6,5
A38MTIH211HAGE,B001RMP7M6,5
A16M7YAIAOLPW,B001RMP7M6,5
A1MQESL5LGOKZW,B001RMP7M6,5
A1989WJVG7DHBK,B001RMP7M6,5
A27FP0S5QH7GNE,B001RMP7M6,5
A631Z7JWR2SGJ,B001RMP7M6,4
ABP8YFA9UVPQH,B001FB5IEG,3
A2S6QCNNN8AK91,B001FB5IEG,5
A30KCQIU856SEH,B001FB5IEG,5
A3MYG7TWPDUAK,B0014XECEW,5
A36ET1TFU3F7FF,B0014XECEW,4
A2QDOJFFLFGF18,B002MOBZSS,5
A1UMSB7LAW0RIR,B002MOBZSS,1
A1UQBFCERIP7VJ,B002MOBZSS,4
A2MUGFV2TDQ47K,B002MOBZSS,3
A2ZJF26DWW28MO,B002MOBZSS,4
A33Y8C4818EJL0,B002MOBZSS,4
A31RULW0KNYJ5H,B002MOBZSS,3
A2R1HUYHXV7H18,B002MOBZSS,3
A1EVV74UQYVKRY,B002MOBZSS,1
A1ZGHA3IJV01BK,B002MOBZSS,4
A3U029B8Z5WGI2,B002MOBZSS,2
A26EQ8U96JA92T,B002MOBZSS,5
A2P739KOM4U5JB,B002MOBZSS,4
A36MP37DITBU6F,B002MOBZSS,1
AOTMP0OKJOUWI,B002MOBZSS,4
A100WO06OQR8BQ,B002MOBZSS,1
ALNFHVS3SC4FV,B002MOBZSS,3
A3EXIZWHSNVNME,B002MOBZSS,1
A3NHUQ33CFH3VM,B002MOBZSS,5
A2SZLNSI5KOQJT,B002MOBZSS,4
A3A7Y3TSPPZU9T,B002MOBZSS,5
A39650P2CZUUC9,B002MOBZSS,5
A2OCDK0BOW6UCY,B002MOBZSS,3
A2TXMYYGSZCSZ1,B002MOBZSS,2
A2V9DTXTQ5YIMK,B002MOBZSS,1
A3MUSWDCTZINQZ,B002MOBZSS,4
A2WW57XX2UVLM6,B002MOBZSS,3
A1R1BFJCMWX0Y3,B002MOBZSS,1
A12E0Y0J6584RT,B002MOBZSS,5
AQY5XBYSENNZQ,B002MOBZSS,4
A3FBM0RMCMAABV,B002MOBZSS,5
AHUT55E980RDR,B002MOBZSS,4
A2D7UL961PHQN8,B002MOBZSS,3
A376OJHLE6SU9Q,B002MOBZSS,4
AM3YZMYZEHB67,B000PHVRYG,4
A29PLTX74EI6NN,B000PHVRYG,4
APWCLRB3H1AVJ,B0010NRXYM,4
A1EF37KYK7PRLV,B0010NRXYM,5
A2B1HA8FJ7MK0,B001GIOV1Y,1
A2BP19NN0HB9QH,B002D7UZ94,3
A34BZM6S9L7QI4,B000F4EMP0,1
A3PPOVG4CA8XYM,B000F4EMP0,5
A24XUWT3SCRAPT,B00306CISI,4
A18M9192WX98HP,B00306CISI,5
A16FN58NZLWTEX,B00006L9KW,4
A38X2R3BOQGQZQ,B00006L9KW,4
A1ODOGXEYECQQ8,B0009ET3SC,5
A3MEMX0XF00TBD,B00385WMJQ,3
A89ZZKNDFQH23,B00385WMJQ,5
A21TOLI6QZZN72,B00385WMJQ,5
A14YC8O0N4EQGP,B0009I4MGQ,2
A2L1TZ3D5N96MT,B0009I4MGQ,2
A2CCUB5Q1EXG5X,B0012C7POY,5
A3HJ8ZPQN5VR7X,B0012C7POY,5
A3T5YX0FFFNOES,B0012C7POY,5
A2NPL80C5CJE06,B000GCLTVG,3
A2ZGHESQDCI77M,B0000682T7,4
A2AX9C569CKHOJ,B0000682T7,5
A26LYNBAN8H9MW,B0000682T7,4
AITPVQ9TKUIZT,B0000682T7,1
A217PCW72U1ULQ,B0000682T7,3
A2XKJ1KX6XUHYP,B000I5KCIW,1
A225UWT247BBBH,B000I5KCIW,5
A1PAGHECG401K1,B000I5KCIW,5
A1GQ5ORAW7MYCU,B000I5KCIW,4
A33J61NHIEW31F,B00141XJJS,4
A2V5R832QCSOMX,B00141XJJS,5
A2KUUIJ52MWDAS,B00141XJJS,5
A2SHO1S8OKKOFU,B00141XJJS,4
A1NX9IN9U4TFD8,B00141XJJS,5
A3S8WLKSVWTZJV,B00141XJJS,5
A1YMXGQQT7YWMN,B00141XJJS,2
AJRNC98E2ADGL,B00141XJJS,5
A1NBK07JEBCFI,B00141XJJS,5
A2SSJAJ5NJS9TN,B00141XJJS,3
A7FFDLHS5X67T,B00141XJJS,4
A3LF914GG87TWP,B003EH20VI,5
A1FWFCJU2G7TRA,B003EH20VI,4
A3D9NUCR4RXDPY,B003EH20VI,4
A100WO06OQR8BQ,B003EH20VI,5
A3PI6O5RQF35OA,B003EH20VI,4
A1S7YQQGJPPFLG,B003EH20VI,5
A2EHYCA29NSQLU,B003EH20VI,4
A2OCDK0BOW6UCY,B003EH20VI,4
A22OWLY1J6XEH8,B003EH20VI,4
A3G7BEJJCPD6DS,B003EH20VI,4
A3EFSLEMHNPP6A,B003EH20VI,4
ADS99W8WMEXZ2,B003EH20VI,5
A3M3W5GV0HIQK4,B003EH20VI,5
A3S3R88HA0HZG3,B0002FCD5I,5
A1BZNPMP9VAXFW,B0002FCD5I,5
A3EPHBMU07LZ50,B0002FCD5I,5
A1TCMZLBHXJU4,B0002FCD5I,5
A2MUGFV2TDQ47K,B0002FCD5I,4
AGKCJTAO1RJBW,B0002FCD5I,5
AWQ0BSTELSI8R,B0002FCD5I,5
A2LBN99KCBHEDR,B0002FCD5I,5
A2ZWRH7OHC672J,B0002FCD5I,5
A27E44IWS3B7VD,B0002FCD5I,5
APYKGTU0LFICH,B0002FCD5I,5
A110PQTEI6THU7,B0002FCD5I,1
A3GA09FYFKL4EY,B0014XECEW,5
A31J176KH7ZZEY,B0014XECEW,5
A3SBZLNQ2XR9XL,B0022NHBFK,5
AUVIYV9YLYFXE,B0022NHBFK,5
A3JLWUDJB5QM5L,B00022WA9K,5
AMUBKA81U7DKM,B00022WA9K,1
A18HIYY2HJF08Z,B00022WA9K,5
A29RASV3VZKNND,B00022WA9K,5
A2KUK2GLJDWAVQ,B00022WA9K,5
A1RK5GJ4M1OWAF,B00022WA9K,5
A3M3W5GV0HIQK4,B00022WA9K,2
A2AAKK8ZTE6G3X,B001CJMLHS,5
AUFD1F1DZKLWX,B001CJMLHS,1
A34Q0PGYXH18U8,B001CJMLHS,2
A1X6PD8QYKIJHZ,B001CJMLHS,2
A3J9N6K10YRRD1,B000GHYSL4,5
A1R1DW5GGE3B5Q,B000GHYSL4,5
A14E70DKB6QPZY,B000GHYSL4,5
ANXT431V3MW4Z,B00390FH5G,4
A3CEK6KW482ZIV,B00390FH5G,5
AI079T7UA2U00,B00390FH5G,5
A2V5R832QCSOMX,B002BEHQWI,5
ADE5RB84FF9JP,B002BEHQWI,5
A3AW2ZG0GP4SKN,B002EUUG1M,4
A5O8VQWAE4FBU,B002CML1LQ,5
A103ZVTCQUF348,B000OW9QCW,5
A22FK47N45T54I,B000OW9QCW,5
A1UVKA2ZQD2C8Z,B000OW9QCW,5
A2V5R832QCSOMX,B000OW9QCW,5
A3KBL59PYXZQPZ,B000OW9QCW,5
ASIWJTQBF7FCN,B000G666QK,5
A3J39RV0LQHXCP,B000G666QK,5
A2V5R832QCSOMX,B000G666QK,5
A1G8ECTOF35O2R,B000G666QK,5
A264IRUOI346RO,B000G666QK,4
A23RK31HI945OU,B00373DIYM,5
A3LJLRIZL38GG3,B00373DIYM,5
AKMEY1BSHSDG7,B00373DIYM,5
A3FA78E0G3G4GQ,B00373DIYM,5
A36F1IIL0RJVSI,B00373DIYM,5
A27UE9HJRZ22YI,B000PU0ZK0,4
AYD5G172A3CDP,B001MBLAKA,2
AFPZLMFCIH4G4,B001MBLAKA,5
A3PUVT9HWURYNM,B001MBLAKA,5
A2P99LRDXBF8NF,B00375L8JC,4
A39TFW3VSUVULK,B00375L8JC,5
A3AYSYSLHU26U9,B00375L8JC,5
A39JPI41M5Y1RB,B00014DSE0,3
